idx,tweets,labels
769310369206587392,"Brits, Romanians Among the Foreigners Killed in Italy Quake - ABC News https://t.co/oxE2uVDEFa",[2]
768646442818805760,"Italy earthquake kills at least 159, reduces towns to rubble: Rescue teams dug through the crumbled... https://t.co/Btcqk0ui0d #FireNews",[2]
769304775942770688,Italian officials raise earthquake death toll to 281 as aftershock damages crucial bridges https://t.co/7m4Rxcc9KD,[2]
768735486441431040,(The Huffington Post) #Italy #Earthquake Death Toll Climbs To Nearly 250 As Rescue Teams.. https://t.co/brPdCFfAkU https://t.co/SLfJLISlr6,[2]
769320139745468416,"World  Italy's quake death toll hits 281; state funeral planned: ...  woman, a Canadian and an Albanian. Three... https://t.co/4zUZe2zcvF",[2]
768871336693362688,Drone footage shows massive Italian earthquake damage: https://t.co/BcQEpkK8BU https://t.co/c4jjXYNpeX,[2]
769301771340615680,"(World News):#Quake damaged roads threaten access to #Italy town : AMATRICE, Italy  Rescue workers.. https://t.co/0zw9lxC6LR",[2]
768678060807770112,"The death toll from the Italy earthquake has risen to 247, according to the Italian Civil Protection agency.",[2]
769289137568358400,The death toll from central Italy's devastating earthquake has risen to 281. #WPSD https://t.co/oWggFTu6tu https://t.co/nuZK0U1TRN,[2]
768795391970205696,@CNN amazing some buildings survived the earthquake. like. the clock tower,[2]
769320504100433921,Italy holds day of mourning for quake dead: Italy begins a day of national mourning for the 278 people known to have died in Wednesda...,[2]
768722045760700419,Italy earthquake: Death toll hits 247 https://t.co/S9nrAVfSg7 https://t.co/ssbGA49RR6,[2]
768694025515786240,"UPDATE 1-Italy quake toll rises to nearly 250 as rescuers struggle to find survivors: * Homes razed, roads bu... https://t.co/vLhx3v2qrR",[2]
768690713290805249,Italy earthquake: Search for survivors as death toll tops 160 (BBC) https://t.co/guiPIzogCh (2305 GMT),[2]
769312258371391488,"Italy quake death toll 281 na; state funeral, pinaplano https://t.co/qBDOXNjbdv",[2]
769314530966933505,World  Italy's quake death toll hits 281; state funeral planned: Hopes of finding more survivors from Italy'... https://t.co/Yh4sXEZ6mo,[2]
769310074259005440,#Italy #quake #deathtoll hits 278 as country plans state funeral https://t.co/RNphvsH7bD via @ABCNews,[2]
768682014300053505,"BREAKING: Italy quake death toll climbs to at least 247, including many children",[2]
769299062466154496,"New post: ""World  Italy's quake death toll hits 281; state funeral planned""Hopes of finding more survivors from I... https://t.co/eg7kbUDovS",[2]
768862251860172800,"Earthquake: Earthquake school collapse, the prosecution of the Committee LAquila https://t.co/KX577VC9dv",[2]
768758232798138369,Incredible devastation of Amatrice Earthquake.247 dead. Countless https://t.co/MXunvgUYoy mobilized. https://t.co/DDnexsKL1s,[2]
768912800018206720,It's reported three Britons are among at least 250 people killed in yesterday's earthquake in Italy https://t.co/LlCaeIgq59,[2]
769306664981848065,Italy quake death toll hits 278 as country plans state funeral - ABC https://t.co/tfgXE0mEJw,[2]
769305686152916992,"Italy quake death toll hits 281, some rescue operations called off: ...  down how many visitors were present wh... https://t.co/GpArdXlhbA",[2]
769298709414748160,"#trendingnews Italy quake death toll hits 281, state funeral planned - GMA News: GMA NewsItaly quake death to... https://t.co/6DO6uJMyaP",[2]
769308535230345217,"Italy quake death toll at 281, more than 2000 forced to live in camps: AMATRICE, Italy  The death toll from ... https://t.co/hwNhKvK7LS",[2]
769294763207954432,Quake damaged roads threaten access to Italy town - Daily Mail: Daily MailQuake damaged roads threaten access... https://t.co/6Jfmc4HymA,[2]
768727523169411072,Italy Earthquake Death Toll Climbs To Nearly 250 As Rescue Teams Continue To Search Through Rubble: f... https://t.co/govJ9s5QNI (HufPo),[2]
769295153764798464,"Brits, Romanians Among the Foreigners Killed in Italy Quake - New York Times https://t.co/4J8wzN7oCS",[2]
768700149287661568,Italy earthquake: death toll rises to 159 as search for survivors continues  live: At least 247 people killed and 368 people injured...,[2]
769307110446362625,"267 dead &amp; counting, 400+ injuries, 293 cultural heritage sites heavily damaged or totally destroyed in Italy Quake https://t.co/vo7NTJ8RZY",[2]
768690380086845440,LATEST: Over 240 dead as Italy reels from earthquake. Search for survivors continues.  https://t.co/E8mS4LEBmR https://t.co/WVDkrwTyDJ,[2]
768680851118972929,Earthquake in Italy: Rescue efforts continue through the night as death toll rises to 247 'including many children'  | Read: ...,[2]
768700137346625536,"'It was apocalyptic': Death toll in Italian quake nears 250 

AMATRICE, Italy  The chaos ... https://t.co/wPC1aKoL6O https://t.co/xaFCWyzuHv",[2]
768707331437715456,(KCRA) #Italy earthquake leaves 247 dead : At least 247 people were killed after a.. https://t.co/enbULraL45 https://t.co/4XfFHKJQ9q,[2]
768840056266170368,Drone footage of Italy earthquake damage. Awful. https://t.co/fBjG5g3sOp,[2]
769311677628243968,"Praying for Italian families, Hopes Dim for Survivors of Italy Quake; Death Toll Stands at 267 https://t.co/FYIlEkoAVq",[2]
768689311487143937,Italy 6.2M Quake 16 towns Completely Gone!: Italy Earthquake: At least 73 dead including many children as ... https://t.co/qLMToSXpGS,[2]
768906423719698432,Canadian among those killed in 6.2-magnitude earthquake in Italy as death toll jumps to 250 people: A day aft... https://t.co/xzdwcjHxyH,[2]
768676169617059840,"BSGN Italy quake toll climbs to at least 247: civil: SAI
08251001
NNNN https://t.co/Hpg4xzXQvA",[2]
768903006247067648,BREAKING At least three Britons killed in earthquake that leaves at least 250 dead in Italy: https://t.co/dG6H8KMEm5 https://t.co/AzZGOOOQbB,[2]
769289117591035904,"Italy Quake Death Toll Hits 267, State Funeral Planned - Huffington Post https://t.co/IXOFEhB6VR #AmbulanceNews",[2]
769292611970478081,Italy Quake Death Toll Rises to At Least 281 https://t.co/MC6HTf9YQg https://t.co/hym2pHqDGY,[2]
769284940718563328,#Brits among the foreigners killed in #Italy quake https://t.co/b54YoTQMnZ https://t.co/KeEIncTsHr,[2]
769320261845782528,Italy holds day of mourning for quake dead: ...  national mourning has begun in Italy for the almost 300 people... https://t.co/ntgPXZYpgW,[2]
768687441154809857,Latest news give 247 dead because of earthquake in central Italy https://t.co/JWdLJglL3C,[2]
768674307664928768,"eNCA | Rescue teams search for Italy quake survivors, at least 159 killed https://t.co/XN0hXe8E4y https://t.co/dT2aR3Hgz6",[2]
769293360079134720,"Hope of survivors in Italy earthquake fades, as death toll rises -- 43 related stories on JustBigNews. https://t.co/XntImYhTVu",[2]
769319331540893696,Spotlight: Death toll in central Italy's quake climbs to 281 https://t.co/TvMn3HHyM2,[2]
769308188378292224,Goo News The Latest: Death Toll Rises to 281 in Italian Earthquake - New York Times: The... https://t.co/qAUW88s6yl,[2]
768676609952022528,Death toll from the Italian earthquake now stands at 247  reports. People still being pulled from the rubble alive.,[2]
768680357017157632,Finanzas Mundiales: Italy Earthquake Death Toll Rises to 247 People https://t.co/AGb2eQgRsY,[2]
769294358252171264,"#jobs #jobsearch # #Italy quake death toll hits 268, state funeral planned:  
           #Three days after th... https://t.co/7T6vgAddKY",[2]
768683430330654720,Death toll from Italy earthquake now more than 240 including many children  https://t.co/o3znzG7mNt,[2]
769293987484237824,278 dead in Italy quake as aftershocks hit: https://t.co/dVRTi3I9V0 via Reuters TV,[2]
768701340797145088,Earthquake in Italy: Death toll rockets to 247 https://t.co/YmkIszoNlk https://t.co/wFEOpDdCSh,[2]
768659435245805568,"At least 150 dead in devastating Italy quake: Rescue teams use bulldozers, bare hands to look for survivors a... https://t.co/NV7kyKGi7x",[2]
769297485386788864,"First Funeral Services Held for Italy Quake Victims: A service was held in Pomezia for seven of the dead, inc... https://t.co/5w4rcrhjB7",[2]
768702926772539393,"(Winnipeg Free Press):#Italy toll rises to 247 as anguish mounts over quake past : AMATRICE, Italy - Rescue.. https://t.co/urENTBlka1",[2]
768410759873323008,Another reason why #BDS is simply wrong   Israel offers aid  #ItalyEarthquake  @ElizabethMay   https://t.co/JBO41PyxUJ,[3]
768439865918820352,@rotary Project Partner @shelterbox ready to assist those affected by the earthquake in Italy. https://t.co/daBDfmB23O,[3]
768306966909247489,#WhyTrumpCanceledRallies cos he is with the Red Cross helping out in Italy after the horrific earthquake not !!pls #PrayForItaly ,[3]
768417767196200960,#Israel offers earthquake rescue aid to help #Italy. https://t.co/Y7tjad366u,[3]
768454499673448449,@VinnyG15 @TheCalcioGuy @tancredipalmeri @GlobalGiving's Italy Earthquake Relief Fund supports local orgs on ground: https://t.co/dBP5H8UFpK,[3]
768344526520025088,"Italian Red Cross envoy posts pictures from Amatrice, near the epicentre of the earthquake https://t.co/CsUpeLZA7Z",[3]
768360416791539712,Russian emergencies minster offers Italy help in coping with quake aftermath:  AP Photo/Alessandra Tarantino... https://t.co/XAEvRCeulL,[3]
768335919095156736,Russia has offered Italy help in elimination of the earthquake https://t.co/XzMqCGtbbD #news #Russia,[3]
768406374380208128,MFA checking information about Armenians suffered in Italy earthquake: The information about citizens of Arm... https://t.co/q6L0KE5YU3,[3]
768439944566013953,If you'd like to donate to help the Italian Red Cross - @crocerossa - you can do so here: https://t.co/ZPPD3YGI7T #Italy #earthquake,[3]
768436144887435264,"You can donate to the Italian Red Cross via this link.
#Terremoto #earthquake https://t.co/9xk0fGjVaJ @crocerossa",[3]
768439638222438400,"@IsraAID offers it's stellar,swift rescue service to Italy to find survivors of the Quake     https://t.co/bRQn3ABf6z",[3]
768393961119416320,"Italy's civil protection agency, which is coordinating the rescue effort, gave the preliminary toll as rescue... https://t.co/5maoCQ74WL",[3]
768408738038415360,"An NGO, Time4life is organising a relief fund for the Earthquake in Italy,  If you wish to know more, https://t.co/zyi903eOYj . They're ok.",[3]
768389951591288832,"#BREAKING: French President Francois Hollande offering Italy ""all the help...necessary"" after deadly earthquake.",[3]
768409112359084032,Cyprus ready to assist in relief efforts #ItalyEarthquake https://t.co/Ve5IP2xEzH #Cyprus https://t.co/IAN3QtiAm9,[3]
768380969434750976,"Reading- Italy earthquake: 21 dead so far, hundreds missing; Israel offers aid: August 24, 2016, 12:01 PM (ID... https://t.co/6wZt9r1xs1",[3]
768399844075536384,"Italy will use funds in national emergency fund to finance #earthquake relief &amp; reconstruction, says minister #terremoto",[3]
768269816100552704,"#BREAKING: #Italy government says they are in contact with civil protection about #earthquake, a spokesman tells Reuters.",[3]
768447590178455553,The Latest: Vatican sends rescue team to quake zone https://t.co/Wmglesnzlu https://t.co/2D5Gn7d0Qn,[3]
768364330639200256,"A 6.2 magnitude earthquake has struck central Italy, ShelterBox operations is closely monitoring the situation. https://t.co/FBHCg9OpsL",[3]
768447233079537665,Major earthquake strikes central Italy | Australian Red Cross   Donate  https://t.co/gbziLdHZOP,[3]
768394122394755072,France offers help to Italy following devastating earthquake.  And new video from small towns reduced to rubble.  #AlertCenter next.,[3]
768435157300748288,[Video - CNN] Italy Red Cross still searching for survivors https://t.co/estFS1bWjI,[3]
768394461294592000,"French President offering Italy ""all the help that might be necessary"" after 6.2 quake
https://t.co/a2rThKiFv8 https://t.co/s0WOHOJDQ1",[3]
768364251115380736,"PM Netanyahu offered Israel's rescue help to the Italian PM following the earthquake that hit the country
#Israel  https://t.co/Qdg8quQtev",[3]
768452335211257856,Condolences to the Italian people on the destructive earthquake. The Russian Government is ready to assist with any disaster relief efforts,[3]
768366722768265217,"Japanese government as early rescue team dispatched of assertions!
#PrayforITALY #Amatrice #Earthquake https://t.co/SOrTByVo47",[3]
768403802613485568,"#Cyprus' #Anastasiades, #EU Commissioner #Stylianides offer support to #Italy after #earthquake https://t.co/InhDCAPJTD",[3]
768362497736740864,Read :  Russian emergencies minster offers Italy help in coping with quake aftermath https://t.co/UFrF351Jbt https://t.co/Yxa4MWSBNB,[3]
768397948430450688,Terrible earthquake. Devastating for families and communities alike. Further proof of how amazing the Red Cross is https://t.co/GRCxHqspK4,[3]
768394318897881088,"French President Francois Hollande is offering Italy ""all the help that might be necessary"" after the deadly earthquake in Umbria. @WHAS11",[3]
768363334332710912,"#israel 's PM #Netanyahu sends condolences to #Italy over causalities from #earthquake,offers to assist with aid and rescue services",[3]
768455347468107776,#Israel offers aid to earthquake-struck #Italy - cause that's what we do https://t.co/qSy8INUSjR via @israel21c,[3]
768408275238973440,"@nilslofgren @azsweetheart013 An NGO called Time4life is organising a relief fund for the Earthquake in Italy, at https://t.co/zyi903eOYj",[3]
768457254542581761,"good morning, sending out prayers to those effected by the earthquake in Italy. To donate to the Red Cross there: https://t.co/kbqq2001QZ",[3]
768362290446032896,"First pics coming out of quake-hit Amatrice, Italy, via a local Red Cross official. https://t.co/3AMxKZQ0YD",[3]
768353288802664448,Reaching out to survivors of #ItalyQuake through @CaritasItaliana (this was the response last time https://t.co/mNWoWDTQfu),[3]
768393549058445312,The Latest: France Offers Help to Italy After Earthquake: French President Francois Hollande is offering Ital... https://t.co/aQv8St9xF6,[3]
768449139894001665,#BREAKING: German Chancellor Angela Merkel says will offer any aid needed to Italy after earthquake https://t.co/mkBEh0Xm4S,[3]
768419413322305536,"As usual, Israel offers aid to earthquake in Italy. #italyearthquake #israelaiditaly
 https://t.co/D8v2fxJzfE",[3]
768533851895246848,"PM, president offer condolences, aid to Italy after deadly quake: Sympathies, offers to help rescue and recov... https://t.co/AAeUsEqaIm",[3]
768483490606252033,"To help the volunteer effort in the recent Italian earthquake, you can donate directly to the Italian Red Cross: https://t.co/ZMFKOcUN74.",[3]
768569264018231296,Go to Italian Red Cross and donate to the ones affected by the earthquake,[3]
768573758235746305,Italy Earthquake Relief Fund https://t.co/FMTL47eesE via @GlobalGiving  5 star charity with Charity Navigator.  100 dead so far.,[3]
768547001613058048,'We have to come together': Saskatchewan Italian community to raise money for earthquake victims https://t.co/1jfpENTSy3,[3]
768503797576597508,"The earthquake in Italy has killed at least 120 people. @ShelterBox is preparing to help people there. #HeartNews 
https://t.co/HuEU5QuDPu",[3]
