idx,tweets,labels
595867762276241408,"Breathtaking Views of Restored Monuments Damaged By the D.C. Earthquake
http://t.co/xRnpHc6jli",[6]
595879644127227904,"Nidan to distribute rice, dal and oil and other groceries and tents for temporary shelter to Nepal earthquake... http://t.co/nS6hUc9qeV","[0, 5]"
595881898762575873,"4. 6148 Relief Camp for
Earthquake victims constructed
by Dera Sacha Sauda Volunteers in NEPAL #NepalDisasterReliefByMSG",[5]
595884466993659904,"Lists of help provided to Nepal in Earthquake reliefs by India. 95 Tons food packets, 94 Tons Water  #TweetRobo #YUG http://t.co/lnCkh4BEIj",[0]
595906405250506753,|LIVE NOW| Food distributions to earthquake victims in Nepal #meerkat http://t.co/4eo24oHkEs,[0]
595907316563709953,Distributing Health and sanitation materials to earthquake victims for prevention from different diseases.... http://t.co/Mr88y5atCl,"[0, 2]"
595910622778392576,The terrible earthquake killed  7652 and injured16390 people until now. More than 279234 houses is completely destroyed.,[6]
595911191475712000,"Nepal Earthquake: Hyderabad Group to Cook Food for Survivors to Enable ... - International Business Times, India Edition ",[0]
595918925184897024,"Bhutanese Refugee Community Distributes Relief Materials To Earthquake Victims In Kathmandu, Sindhupalchowk &amp;... http://t.co/oxepOm6X1x",[5]
595940333063536640,1000 Tents Donation for Nepal #EarthQuake2015Nepal #EarthQuake #PrayforNepal #WorkforNepal #EarthQuakeRelief http://t.co/iJPFap3TO5,[0]
595940657686040576,Khokana 95% house has been destroyed by the massive earthquake 2015.,[6]
595943612166180864,"Earthquake had been destroyed the 100,000 houses in few min.but St.@Gurmeetramrahim g adopt Gorkha distt. 
#NepalDisasterReliefByMSG",[6]
595957671401885697,More than 7600 people dead and 5 million homes destroyed in Nepal's earthquake. It's going to be a hard road to recovery.,[6]
595961086353887234,Arecibo Observatory Undergoing Emergency Repairs After Earthquake Causes Damage  http://t.co/7d2hXMERr4 via @newsle,[6]
595961957313679360,"Doctors of rescue team giving Humanity Services to Earthquake Victims
#NepalDisasterReliefByMSG http://t.co/0Uv9MMeL0y",[2]
595963535160553472,youth nepal earthquake relief campaign from delhi reached to butwal n finally heading to sindhupalchock tonight with lots of food n med .,"[0, 4]"
596002624672960512,"Lions Club of Kabhre Banepa
RELIEF AID MATERIALS DISTRIBUTION 
FOR EARTHQUAKE VICTIM.
(Tent, Rice, Beaten Rice) http://t.co/0tYypUPTTT","[0, 5]"
596003725807845376,"Nepal Earthquake Damages At Least 14 Hydropower Dams 

-Nations power grid loses more than 30 percent of... http://t.co/Hp7gOIfouB",[6]
596009252788932608,@Gurmeetramrahim is building new houses for rehabilitation of Earthquake victims. #NepalDisasterReliefByMSG http://t.co/hDuHwbzhZP,[6]
596009505428676608,@NepalDesasterReliefByMsg grt task doing by dera sacha sauda tonight.many school wch destroyed by earthquake rebuilding by dss.,[6]
596021194333298688,Earthquake relief material  distribution program at Nuwakot,"[0, 4]"
596029388321198080,"Nepal Earthquake Damages Hydropower Dam, the condition of two additional existing hydropower stations is not known http://t.co/z04QqtPxoU",[6]
596041706421690369,"MT @Jhpiego: Our #Nepal team delivered supplies to Nuwakot, at the epicenter of the earthquake http://t.co/qYz22wpHOT http://t.co/9laIIctIWM",[5]
596082723409797120,"People pass by the ruined Dharahara Tower that was badly damaged by the #earthquake in Kathmandu, #Nepal, May 6. http://t.co/bayMPcQ7Qu",[6]
596114261249667072,Free Medical Camps for Earthquake Victims #Earthquakenepal http://t.co/RsJuPMLpia,[2]
596120468287000576,About to leave Nepal with tents for the earthquake victims.,[0]
596134260249120769,"Contribution to Earthquake Victims: Cloths, Musquito net, thermos etc distributing for babies at Thecho,... http://t.co/Q2Pq0YdgLc","[0, 4]"
596164465097224192,"#MSGHelpEarthquakeVictims 
Volunteers of dera Sacha sauda  r providing every daily needs to earthquake victim of Nepal",[5]
596178204341227520,SOACloud article: Tara brings 1500 tents to Nepal earthquake victims http://t.co/j1neNhYpcH #cloudcircle #religionsaas via ifttt#4,[0]
596194107862556673,"GoalNepal's Volunteers Of Nurses, Pharmacist Servicing For Earthquake Victims... http://t.co/a7zQtYegpF",[2]
596199972435013633,"""Distributing tarps, blanket &amp; matress to Earthquake victim in Gorkha village. Thank you all friends https://t.co/tPNlRJ1RuZ","[0, 4]"
596219439160250368,"GoalNepal Supporters Provide 20 Tarpaulins To Earthquake Victims At Tripureshowr VDC, Dhadhing 

* Binod Adhikari... http://t.co/DCKk58d17v",[5]
596221443484057600,"Distributed Relief Materials to Earthquake victims at Khahare-Tripureshwor VDC, Dhading","[0, 4]"
596222710352482304,"Damaged houses are seen from an Indian Helicopter on May 6, 2015 in Khanigaun, Nepal. A major 7.9 earthquake http://t.co/zrDObUJi5a",[6]
596232140380999680,"Team of expert Doctors has also reached with GURU JI  in Nepal 4 treatment of those ppl who injured in earthquake
#NepalDisasterReliefByMSG",[2]
596232798387699712,"CREDAI Western UP donates solar lanterns to Nepals earthquake victims -

To extend support to the earthquake... http://t.co/ILWobsnoVA",[0]
596237206764785664,"#SEBS Earthquake Relief Action Project (Melamchi, Sindhupalchowk): Distribution of 2000 sacks of rice and 2000... http://t.co/kD6ZIQy9v9","[0, 4, 5]"
596265363039461376,"Earthquake Relief Distribution program in Lamatar Village, Nuwakot.","[0, 4]"
596282339895848960,The cost of rebuilding: villagers whose homes are destroyed in #earthquake are anxious about reconstruction @psen9 http://t.co/vMxQisfa4y,[6]
596287935483252737,"#NepalDisasterReliefByMSG  DSS volunteers are giving required treatment to the earthquake victims at right time
 http://t.co/rVfFtucX1v","[2, 5]"
596299148015468544,Israeli Defese Force 'Medical clowns' sent to help Nepal earthquake victims: The medically trained clowns have... http://t.co/XneZkfzCXG,[2]
596328059013201920,Anyone can help ? I need to college at-least 50 Tents for Earthquake victim in Nepal (Sindupalchowk victims) Im Raising Fund . Please help,"[1, 4]"
596331483356270592,@Gurmeetramrahim  Earthquake victims are getting house made by DSS volunteers   #NepalDisasterReliefByMSG,[5]
596332716028604417,"Nepal women's groups need funds for shelter, sanitation, food, pregnant &amp; lactating mothers. Give now: http://t.co/G9Z9yukYq3 #earthquake","[1, 3]"
596338923061653504,"Volunteers r donating blood in nepal for needy nd badly injured peoples who are affected by earthquake 
#NepalDisasterReliefByMSG","[2, 5]"
596340197605912576,a house in kavrey destroyed by earthquake #nepal #earthquake https://t.co/KbYwZP3KGD,[6]
596358412314681344,"Nepal Earthquake Update on 07 May 2015 at 2000 hrs.
Medical Camps in Nepal are functional at Shobha Bhagwati Bridge, Tilganga, 
Contd...","[2, 4]"
596380884342738944,"Earthquake Relief Distribution:

Distributed Relief materials to the earthquake victims of Tukcha-1 (Pandy-Rai... http://t.co/0VlGHeFF4p",[4]
596382706843262976,"NEPAL EARTHQUAKE:

Distribution of relief materials for cleaning and reconstruction to the earthquake victims at... http://t.co/2GhCgyIG0p",[0]
596383378133258240,"NEPAL EARTHQUAKE:

Distribution of tents to the earthquake victims at Tistung by fellow Rotarians.","[0, 4, 5]"
596383398475608064,"Nepal earthquake destroyed 24K classrooms: UN
http://t.co/rfjYjWx1tr 
 -via News in Shorts http://t.co/t8iEfHzDbG",[6]
596455223087894529,NADAN is going to distribute weaning food to the childeren as its 4th earthquake relief activities to wards Nuwakot,"[0, 4, 5]"
596491036957888512,Medicines sent for Nepal earthquake victims by Sri Venkateshwar http://t.co/hvZigGaRMH @DwarkaParichay.com,[2]
596503964046196736,"Earthquake relief stuff distribution in Baramchi-8,Sindhupalchowk","[0, 4]"
596509182418792449,#NepalDisasterReliefByMSG @gurmitramrahim provided 271 tents to the earthquake victims in nepal http://t.co/EzYUxg6UGA,[0]
596509284256493571,#NepalDisasterReliefByMSG DSS's Green S Welfare Force Members helping earthquake victims in rebuilding their houses http://t.co/0ncM8muiqE,[6]
596529044809650176,"Nepal earthquake victims in urgent need of Tarpaulins. Indian #RedCross provides 20,000 more Tarpaulins. #IFRC #ICRC","[0, 1, 3]"
596534993293303809,Earthquake: Lack of electricity and drinking water aggravating problems for the locals http://t.co/8RPu1WD4GB,"[1, 6]"
596539933319245824,Nepal quake: Victims start rebuilding damaged homes: The victims of a massive earthquake that devastated Nepal... http://t.co/9aP7ecfYaQ,[6]
596548670587305984,My social work campaign !!!solar panal mobile charge sevice to Earthquake victims manbu bashi 2 Gorkha!!! http://t.co/2b06Xc9H5z,"[0, 4]"
596551022148911104,"Hotel Yambu Team went to #Gorkha Village for the distribution of the relief materials for the #earthquake victims.
http://t.co/dFpP6Qk7iz","[0, 4, 5]"
596551637902163968,"nearly 600,000 houses have been either completely destroyed or damaged in the earthquake. Latest estimate has it... http://t.co/BaolMhBKwK",[6]
596561811987562497,Our team is headed to Laprak village in Gorkha - the epicenter of the earthquake with 4000 kilos of food supplies... http://t.co/s7JL516az8,"[0, 4]"
596568021570748418,An example of resilience of Nepali people: earthquake victims start rebuilding quake-damaged homes on their own  http://t.co/DW1abzZikv,[6]
596573225926033408,Nepal earthquake: Cuba says it will send 48-member medical team http://t.co/EBI4tSJfnf,[2]
596580298072035329,Under d guidance of saint @Gurmeetramrahim Volunteers r donating blood 4those victims who r affected by earthquake #NepalDisasterReliefByMSG,[2]
596597970935525376,"""HEALING HAKU' program added tons of smiles to earthquake victims of Haku. They got at least shelter, foods and... http://t.co/0JQKy0MriY",[4]
596600970240397312,"#HappyDSSFoundationDay #MSGHelpEarthquakeVictims Nepal earthquake: Homeless urgntly need tents; death toll abve 5,500 http://t.co/f3l5mWkGFe",[1]
596601454762143745,"#MSGHelpEarthquakeVictims 
Nepal earthquake: Homeless urgently need tents; death toll above 5,500 http://t.co/9xMrgkkbPX",[1]
596604497327161346,"Security personnel distribute snacks to earthquake victims at Dashrath Stadium in Tripureshwor, Kathmandu on... http://t.co/XqfHoE2eXy","[0, 4]"
596606838847606784,Sewadars are packing food material to be distributed in earthquake Victims. Its humanity #NepalDisasterReliefByMSG http://t.co/uwt7UUPF4t,[0]
596607993568858112,"Pokhara: Amarsingh Boys Club &amp; Tamu Samaj Sydney Provide Relief Materials To Earthquake Victims At Byalchowk VDC,... http://t.co/gBOJkwkUUP",[5]
596611221463273473,"Help us get aid to #earthquake survivors in Nepal. #Water, food, medication and shelter are in need. #Donate here: http://t.co/6AXRp9Xt5J","[1, 3]"
596614304595574784,Earthquake relief stuff distribution programme  at baramchi VDC Sindhupalchowk district 8 may 2015,[4]
596625362466930688,"#NepalDisasterReliefByMSG DSS Volunteers constructing Tents under the
guidance of Revered Guru Ji for the
Earthquake affected Victims.",[5]
596626042099507200,"Earthquake Update #1: GAN distributes 275 blankets and 80 tents in Nayagaun, Kavre http://t.co/3jJtiidbj4 #NepalQuake http://t.co/PbTXukrnvC","[0, 4, 5]"
596641912599224322,Waaree Energies Donates Solar Lanterns to Earthquake Affected Nepal http://t.co/jpMUsago7x,[0]
596667131351011329,"#NepalDisasterReliefByMsg
Guru ji @Gurmeetramrahim provided  food , medicine, blanket n wooden house to the victims of earthquake",[0]
596668978677833728,@Gurmeetramrahim #MSGHelpEarthquakeVictims 59 vhicle full in food material sailed by Guru Ji for Earthquake Victims. http://t.co/hnMBQLB2OH,[0]
596679094470737921,"Was on Nuwakot today distributing relief materials to earthquake victims, felt great. Loved the work. #satisfied #happiness",[4]
596679422721302528,"I posted 21 photos on Facebook in the album ""45 kg medicine for earthquake victim by Carola from Austria-Graz,"" http://t.co/5U42XCWpyg",[2]
596689417252638720,"#HappyDSSFoundationDay #MSGHelpEarthquakeVictims More than 130,000 homes destroyed in earthquake. http://t.co/62xzXZBb2A",[6]
596706289050361857,Distributing foods in remote parts of Earthquake affected areas. http://t.co/42BYPt20ce,[0]
596707541419106305,Guruji @Gurmeetramrahim  distributing required material to earthquake victims #NepalDisasterReliefByMSG http://t.co/k55bUtUPQB,"[0, 5]"
596712985852149761,"Jatigede Dam will collapse, located at Earthquake Epicentrum &amp; Baribis Fault, http://t.co/nPW0hCO2D3 #SaveJatigede @BarackObama @jokowi_do2",[6]
596740870206009346,2/2 They will distribute much needed items to earthquake-affected families #NepalQuake @carecanada http://t.co/FwTGjFTxLV,[0]
596850275522125824,My campaign provided solar mobile charger service to massive Earthquake manbu bashi 2 Gorkha Nepal!! https://t.co/qR9WbDVTDg,"[0, 4]"
596868490264334336,"Till now 1783 tents are made for earthquake victims 
 #NepalDisasterReliefByMSG",[0]
596869847956332544,SD nurses treat more than 650 patients in Nepal after earthquake http://t.co/9FLN8wHcya,"[0, 2]"
596873039918202881,116 heritage monuments damaged in April 25 earthquake in Bhaktapur https://t.co/i8NHsCKByi,[6]
596887441329401856,Urgently needed some volunteers who have good command over english language for #earthquake relief contact 9840093843,[1]
596909125889630208,"3Novices:Nepal earthquake: Death toll climbs to 7,912 http://t.co/AtIfQSOAn0 A total of 2,97,266 houses were fully damaged and 10,803 gov",[6]
596922719658119168,Distribution of Relief Materials to Earthquake victims by NA in Masenedada Chandragiri Kathmandu on 08 May 2015. http://t.co/eeHxSYSGIp,"[0, 5]"
596925193345310720,Doctor visiting at tent to cure an old aged earthquake victim http://t.co/N5vTBkQd5n,[2]
596925282029686784,"ISBPL: #NEWS Nepal earthquake: Death toll climbs to 7,912: A total of 2,97,266 houses were fully damaged and 1... http://t.co/gblOQKjSsP",[6]
596925982256148481,Our house and all the houses of our village have been damaged by great earthquake.,[6]
596937866724257792,"A Nepalese family works to rebuild their damaged house in Lalitpur, The earthquake killed thousands and injured many http://t.co/IuCq3QUaQ7",[6]
596948982477127681,"Team of Divine Touch is donating blood for earthquake victims at Medical Collage,  kathmandu,Nepal !!","[2, 4]"
596952976461275136,#SEBS Earthquake Relief Action Project has been successful due to relentless effort of our volunteers who have... http://t.co/qlXuaZ3264,[5]
596954621660176384,Distribution of Relief Materials to Earthquake victims by NA in Tokha Kathmandu. http://t.co/6zPBpcnVV0,"[4, 5]"
596959033338232832,"Distributing relief materials to Earthquake victims of Sanga Chwok Vdc - 6 Ranathok, Sindupalchok collaborations... http://t.co/nKdOEuYmXR","[0, 4]"
596962356539731973,"Earthquake live: Massive destruction in Nepal, historic mosque in Kathmandu destroyed 
http://t.co/vrGxSu7JXP",[6]
596962895918800896,"#NepalDisasterReliefByMSG required medical treatment for earthquake victims at ""frishta-mobile hospitl"" of DSS http://t.co/X0ReozGmtv",[3]
596967921097707520,#NepalDisasterReliefByMSG   guru ji provided 271 Tents to the Earthquake Victims in Nepal #MSGHelpEarthquakeVictims,[0]
596978732591513600,"We @CFCT_INDIA are collecting Blankets for Nepal earthquake victims.
please  contact ......8010021681/9312435141 http://t.co/ME41Pnv4VH",[5]
596979917666955264,"#NepalDisasterReliefByMSG Volunteers are distributing  Wheat Flour, RefinedOil,Cooker and other essential items to the Earthquake victims","[0, 5]"
596990755282923521,NA medics treating victims of Earthquake in the medical camp established at Piyutar Laitpur . http://t.co/ZXxBUJlTSK,"[2, 4]"
